City,CityCode,District,DistrictCode,Ward,WardCode,Level,English
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Gia Minh,11494,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Gia Đức,11497,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Minh Tân,11500,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Phù Ninh,11503,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Quảng Thanh,11506,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Chính Mỹ,11509,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Kênh Giang,11512,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Hợp Thành,11515,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Cao Nhân,11518,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Mỹ Đồng,11521,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Đông Sơn,11524,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Hoà Bình,11527,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Trung Hà,11530,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã An Lư,11533,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Thuỷ Triều,11536,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Ngũ Lão,11539,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Phục Lễ,11542,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Tam Hưng,11545,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Phả Lễ,11548,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Lập Lễ,11551,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Kiền Bái,11554,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Thiên Hương,11557,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Thuỷ Sơn,11560,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Thuỷ Đường,11563,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Hoàng Động,11566,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Lâm Động,11569,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Hoa Động,11572,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Tân Dương,11575,Xã,
Thành phố Hải Phòng,31,Huyện Thuỷ Nguyên,311,Xã Dương Quan,11578,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Thị trấn An Dương,11581,Thị trấn,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã Lê Thiện,11584,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã Đại Bản,11587,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã An Hoà,11590,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã Hồng Phong,11593,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã Tân Tiến,11596,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã An Hưng,11599,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã An Hồng,11602,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã Bắc Sơn,11605,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã Nam Sơn,11608,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã Lê Lợi,11611,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã Đặng Cương,11614,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã Đồng Thái,11617,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã Quốc Tuấn,11620,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã An Đồng,11623,Xã,
Thành phố Hải Phòng,31,Huyện An Dương,312,Xã Hồng Thái,11626,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Thị trấn An Lão,11629,Thị trấn,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã Bát Trang,11632,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã Trường Thọ,11635,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã Trường Thành,11638,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã An Tiến,11641,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã Quang Hưng,11644,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã Quang Trung,11647,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã Quốc Tuấn,11650,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã An Thắng,11653,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Thị trấn Trường Sơn,11656,Thị trấn,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã Tân Dân,11659,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã Thái Sơn,11662,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã Tân Viên,11665,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã Mỹ Đức,11668,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã Chiến Thắng,11671,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã An Thọ,11674,Xã,
Thành phố Hải Phòng,31,Huyện An Lão,313,Xã An Thái,11677,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Thị trấn Núi Đối,11680,Thị trấn,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Đông Phương,11695,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Thuận Thiên,11698,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Hữu Bằng,11701,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Đại Đồng,11704,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Ngũ Phúc,11710,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Kiến Quốc,11713,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Du Lễ,11716,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Thuỵ Hương,11719,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Thanh Sơn,11722,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Minh Tân,11725,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Đại Hà,11728,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Ngũ Đoan,11731,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Tân Phong,11734,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Tân Trào,11743,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Đoàn Xá,11746,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Tú Sơn,11749,Xã,
Thành phố Hải Phòng,31,Huyện Kiến Thuỵ,314,Xã Đại Hợp,11752,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Thị trấn Tiên Lãng,11755,Thị trấn,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Đại Thắng,11758,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Tiên Cường,11761,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Tự Cường,11764,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Tiên Tiến,11767,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Quyết Tiến,11770,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Khởi Nghĩa,11773,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Tiên Thanh,11776,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Cấp Tiến,11779,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Kiến Thiết,11782,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Đoàn Lập,11785,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Bạch Đằng,11788,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Quang Phục,11791,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Toàn Thắng,11794,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Tiên Thắng,11797,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Tiên Minh,11800,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Bắc Hưng,11803,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Nam Hưng,11806,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Hùng Thắng,11809,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Tây Hưng,11812,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Đông Hưng,11815,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Tiên Hưng,11818,Xã,
Thành phố Hải Phòng,31,Huyện Tiên Lãng,315,Xã Vinh Quang,11821,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Thị trấn Vĩnh Bảo,11824,Thị trấn,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Dũng Tiến,11827,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Giang Biên,11830,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Thắng Thuỷ,11833,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Trung Lập,11836,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Việt Tiến,11839,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Vĩnh An,11842,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Vĩnh Long,11845,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Hiệp Hoà,11848,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Hùng Tiến,11851,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã An Hoà,11854,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Tân Hưng,11857,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Tân Liên,11860,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Nhân Hoà,11863,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Tam Đa,11866,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Hưng Nhân,11869,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Vinh Quang,11872,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Đồng Minh,11875,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Thanh Lương,11878,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Liên Am,11881,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Lý Học,11884,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Tam Cường,11887,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Hoà Bình,11890,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Tiền Phong,11893,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Vĩnh Phong,11896,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Cộng Hiền,11899,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Cao Minh,11902,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Cổ Am,11905,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Vĩnh Tiến,11908,Xã,
Thành phố Hải Phòng,31,Huyện Vĩnh Bảo,316,Xã Trấn Dương,11911,Xã,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Thị trấn Cát Bà,11914,Thị trấn,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Thị trấn Cát Hải,11917,Thị trấn,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Xã Nghĩa Lộ,11920,Xã,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Xã Đồng Bài,11923,Xã,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Xã Hoàng Châu,11926,Xã,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Xã Văn Phong,11929,Xã,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Xã Phù Long,11932,Xã,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Xã Gia Luận,11935,Xã,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Xã Hiền Hào,11938,Xã,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Xã Trân Châu,11941,Xã,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Xã Việt Hải,11944,Xã,
Thành phố Hải Phòng,31,Huyện Cát Hải,317,Xã Xuân Đám,11947,Xã,
Thành phố Đà Nẵng,48,Quận Liên Chiểu,490,Phường Hòa Hiệp Bắc,20194,Phường,Hoa Hiep Bac Commune
Thành phố Đà Nẵng,48,Quận Liên Chiểu,490,Phường Hòa Hiệp Nam,20195,Phường,Hoa Hiep Nam Commune
Thành phố Đà Nẵng,48,Quận Liên Chiểu,490,Phường Hòa Khánh Bắc,20197,Phường,Hoa Khanh Bac Commune
Thành phố Đà Nẵng,48,Quận Liên Chiểu,490,Phường Hòa Khánh Nam,20198,Phường,Hoa Khanh Nam Commune
Thành phố Đà Nẵng,48,Quận Liên Chiểu,490,Phường Hòa Minh,20200,Phường,
Thành phố Đà Nẵng,48,Quận Thanh Khê,491,Phường Tam Thuận,20203,Phường,
Thành phố Đà Nẵng,48,Quận Thanh Khê,491,Phường Thanh Khê Tây,20206,Phường,
Thành phố Đà Nẵng,48,Quận Thanh Khê,491,Phường Thanh Khê Đông,20207,Phường,
Thành phố Đà Nẵng,48,Quận Thanh Khê,491,Phường Xuân Hà,20209,Phường,
Thành phố Đà Nẵng,48,Quận Thanh Khê,491,Phường Tân Chính,20212,Phường,
Thành phố Đà Nẵng,48,Quận Thanh Khê,491,Phường Chính Gián,20215,Phường,
Thành phố Đà Nẵng,48,Quận Thanh Khê,491,Phường Vĩnh Trung,20218,Phường,
Thành phố Đà Nẵng,48,Quận Thanh Khê,491,Phường Thạc Gián,20221,Phường,
Thành phố Đà Nẵng,48,Quận Thanh Khê,491,Phường An Khê,20224,Phường,
Thành phố Đà Nẵng,48,Quận Thanh Khê,491,Phường Hòa Khê,20225,Phường,Hoa Khe precinct
Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Thanh Bình,20227,Phường,
Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Thuận Phước,20230,Phường,
Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Thạch Thang,20233,Phường,
Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Hải Châu  I,20236,Phường,
Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Hải Châu II,20239,Phường,
Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Phước Ninh,20242,Phường,
Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Hòa Thuận Tây,20245,Phường,Hoa Thuan Tay Commune
Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Hòa Thuận Đông,20246,Phường,Hoa Thuan Dong Commune
Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Nam Dương,20248,Phường,
Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Bình Hiên,20251,Phường,
Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Bình Thuận,20254,Phường,
Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Hòa Cường Bắc,20257,Phường,Hoa Cuong Bac Commune
Thành phố Đà Nẵng,48,Quận Hải Châu,492,Phường Hòa Cường Nam,20258,Phường,Hoa Cuong Nam Commune
Thành phố Đà Nẵng,48,Quận Sơn Trà,493,Phường Thọ Quang,20263,Phường,
Thành phố Đà Nẵng,48,Quận Sơn Trà,493,Phường Nại Hiên Đông,20266,Phường,
Thành phố Đà Nẵng,48,Quận Sơn Trà,493,Phường Mân Thái,20269,Phường,
Thành phố Đà Nẵng,48,Quận Sơn Trà,493,Phường An Hải Bắc,20272,Phường,
Thành phố Đà Nẵng,48,Quận Sơn Trà,493,Phường Phước Mỹ,20275,Phường,
Thành phố Đà Nẵng,48,Quận Sơn Trà,493,Phường An Hải Tây,20278,Phường,
Thành phố Đà Nẵng,48,Quận Sơn Trà,493,Phường An Hải Đông,20281,Phường,
Thành phố Đà Nẵng,48,Quận Ngũ Hành Sơn,494,Phường Mỹ An,20284,Phường,My An Commune
Thành phố Đà Nẵng,48,Quận Ngũ Hành Sơn,494,Phường Khuê Mỹ,20285,Phường,Khue My Commune
Thành phố Đà Nẵng,48,Quận Ngũ Hành Sơn,494,Phường Hoà Quý,20287,Phường,
Thành phố Đà Nẵng,48,Quận Ngũ Hành Sơn,494,Phường Hoà Hải,20290,Phường,
Thành phố Đà Nẵng,48,Quận Cẩm Lệ,495,Phường Khuê Trung,20260,Phường,
Thành phố Đà Nẵng,48,Quận Cẩm Lệ,495,Phường Hòa Phát,20305,Phường,
Thành phố Đà Nẵng,48,Quận Cẩm Lệ,495,Phường Hòa An,20306,Phường,
Thành phố Đà Nẵng,48,Quận Cẩm Lệ,495,Phường Hòa Thọ Tây,20311,Phường,
Thành phố Đà Nẵng,48,Quận Cẩm Lệ,495,Phường Hòa Thọ Đông,20312,Phường,
Thành phố Đà Nẵng,48,Quận Cẩm Lệ,495,Phường Hòa Xuân,20314,Phường,
Thành phố Đà Nẵng,48,Huyện Hòa Vang,497,Xã Hòa Bắc,20293,Xã,
Thành phố Đà Nẵng,48,Huyện Hòa Vang,497,Xã Hòa Liên,20296,Xã,
Thành phố Đà Nẵng,48,Huyện Hòa Vang,497,Xã Hòa Ninh,20299,Xã,
Thành phố Đà Nẵng,48,Huyện Hòa Vang,497,Xã Hòa Sơn,20302,Xã,
Thành phố Đà Nẵng,48,Huyện Hòa Vang,497,Xã Hòa Nhơn,20308,Xã,
Thành phố Đà Nẵng,48,Huyện Hòa Vang,497,Xã Hòa Phú,20317,Xã,
Thành phố Đà Nẵng,48,Huyện Hòa Vang,497,Xã Hòa Phong,20320,Xã,
Thành phố Đà Nẵng,48,Huyện Hòa Vang,497,Xã Hòa Châu,20323,Xã,
Thành phố Đà Nẵng,48,Huyện Hòa Vang,497,Xã Hòa Tiến,20326,Xã,
Thành phố Đà Nẵng,48,Huyện Hòa Vang,497,Xã Hòa Phước,20329,Xã,
Thành phố Đà Nẵng,48,Huyện Hòa Vang,497,Xã Hòa Khương,20332,Xã,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Phường Vĩnh Hòa,22327,Phường,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Phường Vĩnh Hải,22330,Phường,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Phường Vĩnh Phước,22333,Phường,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Phường Ngọc Hiệp,22336,Phường,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Phường Vĩnh Thọ,22339,Phường,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Phường Xương Huân,22342,Phường,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Phường Vạn Thắng,22345,Phường,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Phường Vạn Thạnh,22348,Phường,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Phường Phương Sài,22351,Phường,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Phường Phương Sơn,22354,Phường,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Phường Phước Hải,22357,Phường,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Phường Phước Tân,22360,Phường,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Phường Lộc Thọ,22363,Phường,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Phường Phước Tiến,22366,Phường,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Phường Tân Lập,22369,Phường,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Phường Phước Hòa,22372,Phường,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Phường Vĩnh Nguyên,22375,Phường,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Phường Phước Long,22378,Phường,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Phường Vĩnh Trường,22381,Phường,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Xã Vĩnh Lương,22384,Xã,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Xã Vĩnh Phương,22387,Xã,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Xã Vĩnh Ngọc,22390,Xã,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Xã Vĩnh Thạnh,22393,Xã,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Xã Vĩnh Trung,22396,Xã,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Xã Vĩnh Hiệp,22399,Xã,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Xã Vĩnh Thái,22402,Xã,
Tỉnh Khánh Hòa,56,Thành phố Nha Trang,568,Xã Phước Đồng,22405,Xã,
Tỉnh Khánh Hòa,56,Thành phố Cam Ranh,569,Phường Cam Nghĩa,22408,Phường,
Tỉnh Khánh Hòa,56,Thành phố Cam Ranh,569,Phường Cam Phúc Bắc,22411,Phường,
Tỉnh Khánh Hòa,56,Thành phố Cam Ranh,569,Phường Cam Phúc Nam,22414,Phường,
Tỉnh Khánh Hòa,56,Thành phố Cam Ranh,569,Phường Cam Lộc,22417,Phường,
Tỉnh Khánh Hòa,56,Thành phố Cam Ranh,569,Phường Cam Phú,22420,Phường,
Tỉnh Khánh Hòa,56,Thành phố Cam Ranh,569,Phường Ba Ngòi,22423,Phường,
Tỉnh Khánh Hòa,56,Thành phố Cam Ranh,569,Phường Cam Thuận,22426,Phường,
Tỉnh Khánh Hòa,56,Thành phố Cam Ranh,569,Phường Cam Lợi,22429,Phường,
Tỉnh Khánh Hòa,56,Thành phố Cam Ranh,569,Phường Cam Linh,22432,Phường,
Tỉnh Khánh Hòa,56,Thành phố Cam Ranh,569,Xã Cam Thành Nam,22468,Xã,
Tỉnh Khánh Hòa,56,Thành phố Cam Ranh,569,Xã Cam Phước Đông,22474,Xã,
Tỉnh Khánh Hòa,56,Thành phố Cam Ranh,569,Xã Cam Thịnh Tây,22477,Xã,
Tỉnh Khánh Hòa,56,Thành phố Cam Ranh,569,Xã Cam Thịnh Đông,22480,Xã,
Tỉnh Khánh Hòa,56,Thành phố Cam Ranh,569,Xã Cam Lập,22483,Xã,
Tỉnh Khánh Hòa,56,Thành phố Cam Ranh,569,Xã Cam Bình,22486,Xã,
Tỉnh Khánh Hòa,56,Huyện Cam Lâm,570,Xã Cam Tân,22435,Xã,
Tỉnh Khánh Hòa,56,Huyện Cam Lâm,570,Xã Cam Hòa,22438,Xã,
Tỉnh Khánh Hòa,56,Huyện Cam Lâm,570,Xã Cam Hải Đông,22441,Xã,
Tỉnh Khánh Hòa,56,Huyện Cam Lâm,570,Xã Cam Hải Tây,22444,Xã,
Tỉnh Khánh Hòa,56,Huyện Cam Lâm,570,Xã Sơn Tân,22447,Xã,
Tỉnh Khánh Hòa,56,Huyện Cam Lâm,570,Xã Cam Hiệp Bắc,22450,Xã,
Tỉnh Khánh Hòa,56,Huyện Cam Lâm,570,Thị trấn Cam Đức,22453,Thị trấn,
Tỉnh Khánh Hòa,56,Huyện Cam Lâm,570,Xã Cam Hiệp Nam,22456,Xã,
Tỉnh Khánh Hòa,56,Huyện Cam Lâm,570,Xã Cam Phước Tây,22459,Xã,
